what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363693842660
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363694145208
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363694146565
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363694311658
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363694313692
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363694315649
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363694332852
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363694500045
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363694515779
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363694518379
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363694735732
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363694736657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363695307630
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1363695311999
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363695327915
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363695331534
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363695335069
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363695341639
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363695343143
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363695344970
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363695346797
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363695373520
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363695379036
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363695395702
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363695411939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363695413500
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363695418754
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363695422139
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1363695427735
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1363695428193
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1363695428587
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1363695429876
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363695447349
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363695448532
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363695476451
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1363695477029
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1363695477044
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1363695477099
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1363695477099
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1363695477099
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1363695477099
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1363695477112
stopped,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1363695477112
stopped,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1363695477112
activated,perspective,org.eclipse.wst.jsdt.ui,,"org.eclipse.wst.jsdt.ui.JavaPerspective",1363750736739
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1363750736740
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1363750736740
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1363750736759
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1363750736760
