what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363071442512
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071444725
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071483415
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1363071498288
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071498294
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071525663
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071527316
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071527453
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363071532375
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363071535384
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363071544037
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071546196
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071561327
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363071569464
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1363071570737
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363071574601
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071583468
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071593299
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1363071595544
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363071603311
