what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363085781403
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363085790002
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363085879214
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363085905058
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363085905649
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363085928818
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363085946604
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363085947084
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363085963865
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363085975313
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086080762
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086083739
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086084174
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086089335
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086093522
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086094035
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086102589
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1363086105480
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086108280
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086114443
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086126384
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086127770
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363086131423
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086147908
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086162072
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363086165537
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363086167891
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363086170043
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363086180217
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086180990
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086181634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086212186
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363086213813
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363086214636
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363086217908
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363086219316
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086219605
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1363086221060
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363086237424
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363086242983
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086243480
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086245479
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086288204
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363086323550
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086324905
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086325583
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086338996
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363086341658
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086342789
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086345495
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086516303
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363086606743
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363086607035
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363086607285
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086609492
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086621084
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086718131
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363086720453
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086755773
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086756314
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086905658
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363086908588
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363086939993
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086940320
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363086948786
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363086949088
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363086958050
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363088611072
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363088612799
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363088725579
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363088726630
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089174532
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363089176479
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363089193415
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363089221601
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363089226790
executed,command,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.edit.text.java.add.block.comment",1363089245959
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363089248096
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363089257044
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363089260643
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363089268531
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363089268997
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089270402
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089283592
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363089285048
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363089285367
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363089286108
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363089305338
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089307898
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089318288
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089341260
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089358927
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363089407705
executed,command,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.edit.text.java.add.block.comment",1363089452596
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363089454658
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089456081
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089742605
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363089759231
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089786615
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089793357
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363089799417
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089801023
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089838563
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363089848221
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089850175
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089873273
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363089930784
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089942285
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089972736
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363089996309
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090021339
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363090049670
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090050180
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090066317
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090076232
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090078166
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363090092013
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363090092985
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090093570
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090113025
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363090129767
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090131193
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090149548
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090161716
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090182972
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363090186107
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363090192896
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363090196192
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363090198536
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363090212313
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090225593
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090240052
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363090250752
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090251299
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090259047
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363090262118
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090262681
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090274113
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363090299012
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090299551
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090312882
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090327219
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090338441
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090350881
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090360326
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363090371519
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090375108
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090407836
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363090417736
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090418584
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090449638
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363090454550
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090462457
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090489389
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090515107
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363090534483
