what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363588405453
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363588425098
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363588426820
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363588489933
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363588504959
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363588543856
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363588547257
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363588600920
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1363588701299
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363588703796
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363588725034
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363588727321
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363588748885
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363588818750
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363588821421
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363588918839
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363588990741
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363588994133
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589018844
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363589020970
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363589021442
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363589022437
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589023526
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589025204
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589041011
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1363589043848
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1363589044280
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1363589044720
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589047393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589049779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589118870
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589150363
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589187310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589187515
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589188815
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589195763
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589197357
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589243855
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589250572
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589256694
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589293437
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363589296856
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589298350
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363589302186
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363589304022
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363589306758
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589308006
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363589317882
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363589321304
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589322870
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1363589331395
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363589333579
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363589335365
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589336319
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589336799
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589343833
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589348814
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589352712
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363589355071
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363589355575
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363589356096
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363589356535
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589357532
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589358035
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589383017
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363589410243
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589430334
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363589444176
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363589449265
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589458217
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589504379
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589508200
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589519255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1363589554448
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589596103
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363589622223
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363589622997
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363589623305
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363589623732
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589626393
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589683422
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589720610
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589826225
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589827078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589843235
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589847085
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589861307
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589871920
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589872476
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363589933426
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363589975649
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363589992394
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363589999567
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363590005305
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590015624
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590016201
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590020998
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590039481
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590042135
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590046631
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590053024
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590053575
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590126524
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363590140714
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590181654
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590186513
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590396862
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363590421055
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363590422890
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590424906
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590427010
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590442522
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590452900
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590459468
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590459973
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590489316
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590562585
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590563218
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590579329
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590593253
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590606420
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590630704
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590707929
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590724916
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590727477
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590743125
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1363590753585
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363590762893
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590763734
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590764444
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590834289
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363590845686
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363590849239
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590853845
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590854883
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590868291
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590876160
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590876683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590894570
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590899652
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590900211
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590917141
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590922734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590960882
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363590968238
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363590971635
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363590979462
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363590980523
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363591000164
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363591028206
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363591078233
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363591107020
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363591110410
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363591114839
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363591116651
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363591124620
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363591125645
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363594784284
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363594785252
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363596890332
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363596912322
closed,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363596912323
error,log,,,"Exception occurred during problem detection:\n----------------------------------- SOURCE BEGIN -------------------------------------\n//Add employee details\nvar addDetails=function(){\n\tconsole.log(""add details"");\n\tvar fname = $(""#fname"").val();\n\tvar lname = $(""#lname"").val();\n\tvar designation = $(""#inputDesig"").val();\n\tconsole.log(designation);\n\tvar salary =  $(""#salary"").val();\n\tvar email =  $(""#email"").val();\n\tvar address =  $(""#address"").val();\n\tvar phone_no =  $(""#mobile"").val();\n\tconsole.log(fname+lname+designation+salary+email+address+phone_no);\n\tvar empDetails = {\t\n\t\t\t\t\t\tfirstname : fname,\n\t\t\t\t\t\tlastname : lname,\n\t\t\t\t\t\tdesignation : designation,\n\t\t\t\t\t\temailid : email,\n\t\t\t\t\t\tphone : phone_no,\n\t\t\t\t\t\taddress : address,\n\t\t\t\t\t\tsal : salary\n\t\t\t\t\t}\n\t//post data\n\t$.ajax({\n\t\t  type: 'POST',\n\t\t  dataType:""JSON"",\n\t\t  url: ""http://10.7.1.79/LearningDjango/createemployee/"",\n\t\t  data: empDetails,\n\t\t  success: function(result){\n\t\t\t console.log(""success posting"");\n\t\t\t $('#addDetails').modal('hide');\n\t\t  }\n\t});\n};\n----------------------------------- SOURCE END -------------------------------------",1363596912875
error,log,,,"Error in JSDT Core during reconcile",1363596912876
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1363596912878
error,log,,,"Error in JSDT Core during AST creation",1363596912878
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363596913430
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597036328
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597039139
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363597058994
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363597059019
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1363597059019
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597059084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597090665
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597168438
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597184249
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597185796
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597212207
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597225314
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597229326
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597244245
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597245515
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597253436
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363597255285
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597256858
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597277307
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597285963
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597325398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597329494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597358050
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363597360277
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363597364576
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363597369554
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597384755
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597529540
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597536977
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597539825
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597554328
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1363597600399
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597600874
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363597614548
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597617445
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597631054
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597632533
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597651027
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363597657485
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363597660660
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363597661915
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597662893
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597664746
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597679866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597693263
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597695385
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597708395
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597758591
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597762696
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597794753
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363597828430
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597875776
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597927157
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363597953205
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363597953697
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363598199327
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363598210206
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363598286483
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363598288817
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1363598293058
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1363598293091
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363598294309
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363598297949
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363598311702
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363598322285
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363598327604
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363598403790
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363598435070
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363598435466
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363598437448
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363598443244
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363598444921
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363598462837
